gorev,kategori,model,dil,tekrar,gecti_sayisi,pass_at_1,pass_at_k,pass_at_k_gecerli,gecen_min,gecen_max,toplam,kararli,hata_tipleri,ort_completion_tok
trc_052,string,gemma2:2b,tr,3,0,0.0,0.0,True,0,0,6,True,,216
trc_052,string,gemma2:2b,en,3,0,0.0,0.0,True,0,5,6,False,syntax,111
trc_053,matematik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,163
trc_053,matematik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,68
trc_054,mantik,gemma2:2b,tr,3,1,0.3333,1.0,True,0,6,6,False,syntax,282
trc_054,mantik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,83
trc_055,mantik,gemma2:2b,tr,3,0,0.0,0.0,True,4,5,6,False,,565
trc_055,mantik,gemma2:2b,en,3,0,0.0,0.0,True,4,4,6,True,,90
trc_056,mantik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,196
trc_056,mantik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,107
trc_057,ozyineleme,gemma2:2b,tr,3,1,0.3333,1.0,True,0,6,6,False,,163
trc_057,ozyineleme,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,79
trc_058,ozyineleme,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,494
trc_058,ozyineleme,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,83
trc_059,ozyineleme,gemma2:2b,tr,3,0,0.0,0.0,True,2,2,6,True,,351
trc_059,ozyineleme,gemma2:2b,en,3,0,0.0,0.0,True,0,0,6,True,,58
trc_060,sayma,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,139
trc_060,sayma,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,51
trc_061,sayma,gemma2:2b,tr,3,1,0.3333,1.0,True,3,6,6,False,,400
trc_061,sayma,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,104
trc_062,sayma,gemma2:2b,tr,3,0,0.0,0.0,True,1,5,6,False,,149
trc_062,sayma,gemma2:2b,en,3,2,0.6667,1.0,True,5,6,6,False,,148
